title,src,href
"1,2,3 IVE 2 EP.2",https://i.ytimg.com/vi/818hJsCBBH8/hqdefault.jpg,https://www.youtube.com/watch?v=818hJsCBBH8
IVE ‘ELEVEN’ (Amazon Music Original Performance Video) Behind the Scenes,https://i.ytimg.com/vi/1TDsvkIN86M/hqdefault.jpg,https://www.youtube.com/watch?v=1TDsvkIN86M
SOLO Covered by IVE REI,https://i.ytimg.com/vi/a4SUpQ0kMiw/hqdefault.jpg,https://www.youtube.com/watch?v=a4SUpQ0kMiw
ELEVEN,https://i.ytimg.com/vi/e91HyUPLaMM/hqdefault.jpg,https://www.youtube.com/watch?v=e91HyUPLaMM
SHOW WHAT I HAVE - IVE LIZ,https://i.ytimg.com/vi/4vzQRpBY6lI/hqdefault.jpg,https://www.youtube.com/watch?v=4vzQRpBY6lI
HAVE WHAT WE WANT,https://i.ytimg.com/vi/laHhte5xBMg/hqdefault.jpg,https://www.youtube.com/watch?v=laHhte5xBMg
IVE 아이브 'LOVE DIVE' MV Reaction,https://i.ytimg.com/vi/udd0ER4ww24/hqdefault.jpg,https://www.youtube.com/watch?v=udd0ER4ww24
"1,2,3 IVE EP.6",https://i.ytimg.com/vi/cs1twAjGtFk/hqdefault.jpg,https://www.youtube.com/watch?v=cs1twAjGtFk
Hiiigh (English ver.) - IVE REI,https://i.ytimg.com/vi/2gVPRKrz-FI/hqdefault.jpg,https://www.youtube.com/watch?v=2gVPRKrz-FI
#IVE #ELEVEN 'IVE'S WEEK' DAY 7 #Shorts,https://i.ytimg.com/vi/uF6T2iFJvfM/hqdefault.jpg,https://www.youtube.com/watch?v=uF6T2iFJvfM
"1,2,3 IVE 2 EP.5",https://i.ytimg.com/vi/6dcT1YcQuzk/hqdefault.jpg,https://www.youtube.com/watch?v=6dcT1YcQuzk
"1,2,3 IVE EP.0",https://i.ytimg.com/vi/hiv5Tq5YbM8/hqdefault.jpg,https://www.youtube.com/watch?v=hiv5Tq5YbM8
 1theK STAGE BREAK BEHIND,https://i.ytimg.com/vi/9ZmrIGspFMY/hqdefault.jpg,https://www.youtube.com/watch?v=9ZmrIGspFMY
IVE 아이브 'ELEVEN' MV Reaction,https://i.ytimg.com/vi/6Hw_HdW4MLo/hqdefault.jpg,https://www.youtube.com/watch?v=6Hw_HdW4MLo
strawberry moon Covered by IVE JANGWONYOUNG & LEESEO,https://i.ytimg.com/vi/3BAS1eOSyXs/hqdefault.jpg,https://www.youtube.com/watch?v=3BAS1eOSyXs
 1theK STAGE BREAK BEHIND,https://i.ytimg.com/vi/WGZWjFBpkqM/hqdefault.jpg,https://www.youtube.com/watch?v=WGZWjFBpkqM
 GATORADE 'Move Like This' MV BEHIND,https://i.ytimg.com/vi/UEEj8ApeeyI/hqdefault.jpg,https://www.youtube.com/watch?v=UEEj8ApeeyI
"1,2,3 IVE 2 EP.1",https://i.ytimg.com/vi/PJg9GT-r0cA/hqdefault.jpg,https://www.youtube.com/watch?v=PJg9GT-r0cA
FAKE LOVE Covered by IVE LEESEO,https://i.ytimg.com/vi/UMmjiPujm9M/hqdefault.jpg,https://www.youtube.com/watch?v=UMmjiPujm9M
#IVE #ELEVEN 'IVE'S WEEK' DAY 3 #Shorts,https://i.ytimg.com/vi/BWzOWxe7t-Q/hqdefault.jpg,https://www.youtube.com/watch?v=BWzOWxe7t-Q
 WONYOUNG in PARIS 🐰 │NYOUNG LOG,https://i.ytimg.com/vi/osu0o7AyDAg/hqdefault.jpg,https://www.youtube.com/watch?v=osu0o7AyDAg
 KPOP.FLEX BEHIND Part.1,https://i.ytimg.com/vi/CbaBTX2wLsQ/hqdefault.jpg,https://www.youtube.com/watch?v=CbaBTX2wLsQ
 Wonyoung × BAZAAR with MiuMiu,https://i.ytimg.com/vi/WhM-zRfKZ1Q/hqdefault.jpg,https://www.youtube.com/watch?v=WhM-zRfKZ1Q
IVE 아이브 PHOTOSHOOT 'After LIKE' - Behind The Scenes,https://i.ytimg.com/vi/Ynwq9o4BfKY/hqdefault.jpg,https://www.youtube.com/watch?v=Ynwq9o4BfKY
 IVE 'ELEVEN' MV Behind The Scenes #2,https://i.ytimg.com/vi/9jeW0cnuD6g/hqdefault.jpg,https://www.youtube.com/watch?v=9jeW0cnuD6g
"1,2,3 IVE 2 EP.4",https://i.ytimg.com/vi/nY9TF-UJ4m0/hqdefault.jpg,https://www.youtube.com/watch?v=nY9TF-UJ4m0
#IVE #AfterLIKE 'IVE'S WEEK' DAY 4 🤍 #Shorts,https://i.ytimg.com/vi/tjyUE3irRpM/hqdefault.jpg,https://www.youtube.com/watch?v=tjyUE3irRpM
IVE (아이브) OFFICIAL LOGO MOTION,https://i.ytimg.com/vi/AcGAyCO1CfI/hqdefault.jpg,https://www.youtube.com/watch?v=AcGAyCO1CfI
#IVE #ELEVEN 'IVE'S WEEK' DAY 1 #Shorts,https://i.ytimg.com/vi/zLLBJiz7xJs/hqdefault.jpg,https://www.youtube.com/watch?v=zLLBJiz7xJs
IVE 아이브 OFFICIAL FAN CLUB 'DIVE',https://i.ytimg.com/vi/PwUJT24XC4Q/hqdefault.jpg,https://www.youtube.com/watch?v=PwUJT24XC4Q
SHOW WHAT I HAVE - IVE REI,https://i.ytimg.com/vi/vzBxVe4rppA/hqdefault.jpg,https://www.youtube.com/watch?v=vzBxVe4rppA
원영이의 쪼꼬바브카 #Shorts,https://i.ytimg.com/vi/4302jgTRu2Q/hqdefault.jpg,https://www.youtube.com/watch?v=4302jgTRu2Q
#IVE #LOVEDIVE 'IVE'S WEEK' DAY 2 #Shorts,https://i.ytimg.com/vi/zDDIxbvogFE/hqdefault.jpg,https://www.youtube.com/watch?v=zDDIxbvogFE
 REI x ARENA HOMME+ 9월 호,https://i.ytimg.com/vi/jMLi-1Zw_oA/hqdefault.jpg,https://www.youtube.com/watch?v=jMLi-1Zw_oA
콩순이도 유↗ 후~ 💚 #Shorts,https://i.ytimg.com/vi/0-sQUdyZLIU/hqdefault.jpg,https://www.youtube.com/watch?v=0-sQUdyZLIU
SHOW WHAT I HAVE - IVE WONYOUNG,https://i.ytimg.com/vi/BCMcHCop4Mg/hqdefault.jpg,https://www.youtube.com/watch?v=BCMcHCop4Mg
"1,2,3 IVE EP.3",https://i.ytimg.com/vi/yTT7qWFuHM4/hqdefault.jpg,https://www.youtube.com/watch?v=yTT7qWFuHM4
 아이돌스타 선수권대회 BEHIND,https://i.ytimg.com/vi/Qisa-ocS5uA/hqdefault.jpg,https://www.youtube.com/watch?v=Qisa-ocS5uA
 1theK 'After LIKE' Special Clip BEHIND,https://i.ytimg.com/vi/cFwmdvZ1F_0/hqdefault.jpg,https://www.youtube.com/watch?v=cFwmdvZ1F_0
"1,2,3 IVE 2 EP.6",https://i.ytimg.com/vi/6MJ8vZkyD4w/hqdefault.jpg,https://www.youtube.com/watch?v=6MJ8vZkyD4w
SHOW WHAT I HAVE - IVE YUJIN,https://i.ytimg.com/vi/_dE7Jq7v9Rw/hqdefault.jpg,https://www.youtube.com/watch?v=_dE7Jq7v9Rw
 IVE 아이브 2022 New Year's Greetings,https://i.ytimg.com/vi/zqsbxvwbg2U/hqdefault.jpg,https://www.youtube.com/watch?v=zqsbxvwbg2U
I'VE SUMMER FILM,https://i.ytimg.com/vi/jibz3MwJpj8/hqdefault.jpg,https://www.youtube.com/watch?v=jibz3MwJpj8
 REI x PEACH C BEHIND,https://i.ytimg.com/vi/RgC8BE9h_jk/hqdefault.jpg,https://www.youtube.com/watch?v=RgC8BE9h_jk
 IVE 아이브 Chuseok Greetings,https://i.ytimg.com/vi/WHye-FWsH0M/hqdefault.jpg,https://www.youtube.com/watch?v=WHye-FWsH0M
똑똑 ✊ 우당탕즈잉데요 다이브 있어용 😶 #Shorts,https://i.ytimg.com/vi/MfigPzDpnCY/hqdefault.jpg,https://www.youtube.com/watch?v=MfigPzDpnCY
 PEPSI 'BLUE & BLACK' MV BEHIND,https://i.ytimg.com/vi/gQjl2bGN0TI/hqdefault.jpg,https://www.youtube.com/watch?v=gQjl2bGN0TI
#IVE #LOVEDIVE 'IVE'S WEEK' DAY 1 #Shorts,https://i.ytimg.com/vi/pp30TqVkf20/hqdefault.jpg,https://www.youtube.com/watch?v=pp30TqVkf20
 ANYUJIN x DEWYTREE BEHIND,https://i.ytimg.com/vi/QYbDhm4-WA8/hqdefault.jpg,https://www.youtube.com/watch?v=QYbDhm4-WA8
"YONSEI UNIV and IVE, It’s more than LIKE💙 #Shorts",https://i.ytimg.com/vi/iLJv-5b1_qo/hqdefault.jpg,https://www.youtube.com/watch?v=iLJv-5b1_qo
#IVE #ELEVEN 'IVE'S WEEK' DAY 4 #Shorts,https://i.ytimg.com/vi/9A0tn0pYvP4/hqdefault.jpg,https://www.youtube.com/watch?v=9A0tn0pYvP4
FIREWORKS ❤‍🔥 FASEECOM WITH IVE #Shorts,https://i.ytimg.com/vi/WvWdCQCVba4/hqdefault.jpg,https://www.youtube.com/watch?v=WvWdCQCVba4
 THE FACT MUSIC AWARDS BEHIND,https://i.ytimg.com/vi/I-Kf9OI7LBs/hqdefault.jpg,https://www.youtube.com/watch?v=I-Kf9OI7LBs
지금 우당탕즈에게 완전히 푹 빠졌단 게 중요한 거지💜 #Shorts,https://i.ytimg.com/vi/CF7_bUK9TFQ/hqdefault.jpg,https://www.youtube.com/watch?v=CF7_bUK9TFQ
 IVE 'LOVE DIVE' PHOTOSHOOT,https://i.ytimg.com/vi/-_L-LjW73G0/hqdefault.jpg,https://www.youtube.com/watch?v=-_L-LjW73G0
"1,2,3 IVE Reaction",https://i.ytimg.com/vi/7gC_xKwH7MA/hqdefault.jpg,https://www.youtube.com/watch?v=7gC_xKwH7MA
리즈와 이서의 일본어 공부법 #Shorts,https://i.ytimg.com/vi/ncokRjJCyEM/hqdefault.jpg,https://www.youtube.com/watch?v=ncokRjJCyEM
 THE FACT MUSIC AWARDS BEHIND,https://i.ytimg.com/vi/I-Kf9OI7LBs/hqdefault.jpg,https://www.youtube.com/watch?v=I-Kf9OI7LBs
 IVE 'LOVE DIVE' PHOTOSHOOT,https://i.ytimg.com/vi/-_L-LjW73G0/hqdefault.jpg,https://www.youtube.com/watch?v=-_L-LjW73G0
#IVE #ELEVEN 'IVE'S WEEK' DAY 6 #Shorts,https://i.ytimg.com/vi/mG_oEI-PsaI/hqdefault.jpg,https://www.youtube.com/watch?v=mG_oEI-PsaI
"1,2,3 IVE Reaction",https://i.ytimg.com/vi/7gC_xKwH7MA/hqdefault.jpg,https://www.youtube.com/watch?v=7gC_xKwH7MA
 IVE 'ELEVEN' Photoshoot,https://i.ytimg.com/vi/ZWdFINJCz-E/hqdefault.jpg,https://www.youtube.com/watch?v=ZWdFINJCz-E
 2021 SBS 가요대전 BEHIND,https://i.ytimg.com/vi/R4Vhe6dBD6w/hqdefault.jpg,https://www.youtube.com/watch?v=R4Vhe6dBD6w
Take It,https://i.ytimg.com/vi/4pjWi5POJvI/hqdefault.jpg,https://www.youtube.com/watch?v=4pjWi5POJvI
IVE 아이브 'After LIKE' 응원법 (Cheering Guide),https://i.ytimg.com/vi/UJAuab02IFY/hqdefault.jpg,https://www.youtube.com/watch?v=UJAuab02IFY
 ANYUJIN x 동원참치 BEHIND,https://i.ytimg.com/vi/4PqgLT4tqLc/hqdefault.jpg,https://www.youtube.com/watch?v=4PqgLT4tqLc
#IVE #LOVEDIVE 'IVE'S WEEK' DAY 6 #Shorts,https://i.ytimg.com/vi/lP-N8o_RsPM/hqdefault.jpg,https://www.youtube.com/watch?v=lP-N8o_RsPM
#IVE #ELEVEN 'IVE'S WEEK' DAY 5 #Shorts,https://i.ytimg.com/vi/NnbjvUZyerU/hqdefault.jpg,https://www.youtube.com/watch?v=NnbjvUZyerU
 V 컬러링 BEHIND,https://i.ytimg.com/vi/IyduiaVpq9w/hqdefault.jpg,https://www.youtube.com/watch?v=IyduiaVpq9w
아이브의 고기말이쇼 #Shorts,https://i.ytimg.com/vi/EuJuD12-z2E/hqdefault.jpg,https://www.youtube.com/watch?v=EuJuD12-z2E
 KPOP.FLEX BEHIND Part.2,https://i.ytimg.com/vi/c_446R4sJpc/hqdefault.jpg,https://www.youtube.com/watch?v=c_446R4sJpc
 WONYOUNG AAA MC BEHIND,https://i.ytimg.com/vi/lP8To6FuYhQ/hqdefault.jpg,https://www.youtube.com/watch?v=lP8To6FuYhQ
#IVE #AfterLIKE 'IVE'S WEEK' DAY 6 🌟 #Shorts,https://i.ytimg.com/vi/pbT8LA2AvI8/hqdefault.jpg,https://www.youtube.com/watch?v=pbT8LA2AvI8
 LIZ x LIVE YOUR COLOR! PLAY VEGAN,https://i.ytimg.com/vi/ei26HLubP64/hqdefault.jpg,https://www.youtube.com/watch?v=ei26HLubP64
피곤하게 하고 싶은 여성 1위 “그” 선배 #Shorts,https://i.ytimg.com/vi/Mre-BBSkkLk/hqdefault.jpg,https://www.youtube.com/watch?v=Mre-BBSkkLk
Zㅏ기야 송 (feat. LIZ) #Shorts,https://i.ytimg.com/vi/l2fmi1y40nw/hqdefault.jpg,https://www.youtube.com/watch?v=l2fmi1y40nw
 IVE 'After LIKE' PHOTOSHOOT,https://i.ytimg.com/vi/yTEZFExVGns/hqdefault.jpg,https://www.youtube.com/watch?v=yTEZFExVGns
IVE 아이브 'LOVE DIVE' 응원법 Cheering Guide (CUPID Ver.),https://i.ytimg.com/vi/dL2ftCp2Nss/hqdefault.jpg,https://www.youtube.com/watch?v=dL2ftCp2Nss
 'ELEVEN' 1theKILLPO BEHIND,https://i.ytimg.com/vi/fDNaKkPlszc/hqdefault.jpg,https://www.youtube.com/watch?v=fDNaKkPlszc
유후티비〰💛🌼🍋🔅 #Shorts,https://i.ytimg.com/vi/IHwet2tj8Rw/hqdefault.jpg,https://www.youtube.com/watch?v=IHwet2tj8Rw
 JANGWONYOUNG x SUECOMMA BONNIE BEHIND,https://i.ytimg.com/vi/Z-uBb1Bsbiw/hqdefault.jpg,https://www.youtube.com/watch?v=Z-uBb1Bsbiw
 'ELEVEN' 첫주 BEHIND,https://i.ytimg.com/vi/1RCohL5Ii1M/hqdefault.jpg,https://www.youtube.com/watch?v=1RCohL5Ii1M
#IVE #LOVEDIVE 'IVE'S WEEK' DAY 5 #Shorts,https://i.ytimg.com/vi/Oy0odHul7Cs/hqdefault.jpg,https://www.youtube.com/watch?v=Oy0odHul7Cs
"1,2,3 IVE 2 EP.3",https://i.ytimg.com/vi/nfDxPlwVg6Q/hqdefault.jpg,https://www.youtube.com/watch?v=nfDxPlwVg6Q
 REI x FCMM BEHIND,https://i.ytimg.com/vi/xqbMTgfa6yA/hqdefault.jpg,https://www.youtube.com/watch?v=xqbMTgfa6yA
